Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
07:21:00,1.076547E+05,0.000000E+00,6.098009E+00,0.000000E+00,2.178877E+03,0.000000E+00,1.618837E-01,0.000000E+00,2.220822E+04,0.000000E+00,1.650079E+00,0.000000E+00,2.388652E+03,0.000000E+00,1.774819E-01,0.000000E+00,1.315390E+03,0.000000E+00,9.774230E-02,0.000000E+00,6.470477E+02,0.000000E+00,4.807739E-02,0.000000E+00,3.307208E+03,0.000000E+00,2.457332E-01,0.000000E+00,1.235917E+04,0.000000E+00,9.182764E-01,0.000000E+00,5.229412E+02,0.000000E+00,3.888871E-02,0.000000E+00
07:24:00,1.076552E+05,0.000000E+00,6.098041E+00,0.000000E+00,2.178880E+03,0.000000E+00,1.618839E-01,0.000000E+00,2.220827E+04,0.000000E+00,1.650083E+00,0.000000E+00,2.388657E+03,0.000000E+00,1.774823E-01,0.000000E+00,1.315394E+03,0.000000E+00,9.774253E-02,0.000000E+00,6.470492E+02,0.000000E+00,4.807750E-02,0.000000E+00,3.307215E+03,0.000000E+00,2.457337E-01,0.000000E+00,1.235919E+04,0.000000E+00,9.182783E-01,0.000000E+00,5.229437E+02,0.000000E+00,3.888890E-02,0.000000E+00
07:27:00,1.076558E+05,0.000000E+00,6.098073E+00,0.000000E+00,2.178883E+03,0.000000E+00,1.618841E-01,0.000000E+00,2.220832E+04,0.000000E+00,1.650086E+00,0.000000E+00,2.388663E+03,0.000000E+00,1.774827E-01,0.000000E+00,1.315397E+03,0.000000E+00,9.774276E-02,0.000000E+00,6.470507E+02,0.000000E+00,4.807761E-02,0.000000E+00,3.307222E+03,0.000000E+00,2.457343E-01,0.000000E+00,1.235922E+04,0.000000E+00,9.182801E-01,0.000000E+00,5.229463E+02,0.000000E+00,3.888909E-02,0.000000E+00
07:30:00,1.076564E+05,0.000000E+00,6.098105E+00,0.000000E+00,2.178886E+03,0.000000E+00,1.618844E-01,0.000000E+00,2.220837E+04,0.000000E+00,1.650090E+00,0.000000E+00,2.388668E+03,0.000000E+00,1.774831E-01,0.000000E+00,1.315400E+03,0.000000E+00,9.774299E-02,0.000000E+00,6.470522E+02,0.000000E+00,4.807772E-02,0.000000E+00,3.307230E+03,0.000000E+00,2.457348E-01,0.000000E+00,1.235924E+04,0.000000E+00,9.182819E-01,0.000000E+00,5.229488E+02,0.000000E+00,3.888928E-02,0.000000E+00
07:33:00,1.076569E+05,0.000000E+00,6.098137E+00,0.000000E+00,2.178889E+03,0.000000E+00,1.618846E-01,0.000000E+00,2.220841E+04,0.000000E+00,1.650094E+00,0.000000E+00,2.388673E+03,0.000000E+00,1.774834E-01,0.000000E+00,1.315403E+03,0.000000E+00,9.774322E-02,0.000000E+00,6.470536E+02,0.000000E+00,4.807783E-02,0.000000E+00,3.307237E+03,0.000000E+00,2.457353E-01,0.000000E+00,1.235927E+04,0.000000E+00,9.182838E-01,0.000000E+00,5.229514E+02,0.000000E+00,3.888947E-02,0.000000E+00
07:36:00,1.076575E+05,0.000000E+00,6.098169E+00,0.000000E+00,2.178892E+03,0.000000E+00,1.618848E-01,0.000000E+00,2.220846E+04,0.000000E+00,1.650097E+00,0.000000E+00,2.388678E+03,0.000000E+00,1.774838E-01,0.000000E+00,1.315406E+03,0.000000E+00,9.774345E-02,0.000000E+00,6.470551E+02,0.000000E+00,4.807794E-02,0.000000E+00,3.307244E+03,0.000000E+00,2.457359E-01,0.000000E+00,1.235929E+04,0.000000E+00,9.182856E-01,0.000000E+00,5.229539E+02,0.000000E+00,3.888966E-02,0.000000E+00
07:39:00,1.076581E+05,0.000000E+00,6.098201E+00,0.000000E+00,2.178895E+03,0.000000E+00,1.618851E-01,0.000000E+00,2.220851E+04,0.000000E+00,1.650101E+00,0.000000E+00,2.388683E+03,0.000000E+00,1.774842E-01,0.000000E+00,1.315409E+03,0.000000E+00,9.774368E-02,0.000000E+00,6.470566E+02,0.000000E+00,4.807805E-02,0.000000E+00,3.307251E+03,0.000000E+00,2.457364E-01,0.000000E+00,1.235932E+04,0.000000E+00,9.182874E-01,0.000000E+00,5.229565E+02,0.000000E+00,3.888985E-02,0.000000E+00
07:42:00,1.076586E+05,0.000000E+00,6.098233E+00,0.000000E+00,2.178898E+03,0.000000E+00,1.618853E-01,0.000000E+00,2.220856E+04,0.000000E+00,1.650104E+00,0.000000E+00,2.388689E+03,0.000000E+00,1.774846E-01,0.000000E+00,1.315412E+03,0.000000E+00,9.774391E-02,0.000000E+00,6.470581E+02,0.000000E+00,4.807816E-02,0.000000E+00,3.307258E+03,0.000000E+00,2.457369E-01,0.000000E+00,1.235934E+04,0.000000E+00,9.182893E-01,0.000000E+00,5.229590E+02,0.000000E+00,3.889004E-02,0.000000E+00
07:45:00,1.076592E+05,0.000000E+00,6.098265E+00,0.000000E+00,2.178901E+03,0.000000E+00,1.618855E-01,0.000000E+00,2.220861E+04,0.000000E+00,1.650108E+00,0.000000E+00,2.388694E+03,0.000000E+00,1.774850E-01,0.000000E+00,1.315415E+03,0.000000E+00,9.774414E-02,0.000000E+00,6.470595E+02,0.000000E+00,4.807827E-02,0.000000E+00,3.307266E+03,0.000000E+00,2.457375E-01,0.000000E+00,1.235937E+04,0.000000E+00,9.182911E-01,0.000000E+00,5.229616E+02,0.000000E+00,3.889023E-02,0.000000E+00
07:48:00,1.076598E+05,0.000000E+00,6.098297E+00,0.000000E+00,2.178904E+03,0.000000E+00,1.618857E-01,0.000000E+00,2.220866E+04,0.000000E+00,1.650112E+00,0.000000E+00,2.388699E+03,0.000000E+00,1.774854E-01,0.000000E+00,1.315418E+03,0.000000E+00,9.774437E-02,0.000000E+00,6.470610E+02,0.000000E+00,4.807838E-02,0.000000E+00,3.307273E+03,0.000000E+00,2.457380E-01,0.000000E+00,1.235939E+04,0.000000E+00,9.182929E-01,0.000000E+00,5.229641E+02,0.000000E+00,3.889042E-02,0.000000E+00
07:51:00,1.076603E+05,0.000000E+00,6.098329E+00,0.000000E+00,2.178907E+03,0.000000E+00,1.618860E-01,0.000000E+00,2.220870E+04,0.000000E+00,1.650115E+00,0.000000E+00,2.388704E+03,0.000000E+00,1.774858E-01,0.000000E+00,1.315421E+03,0.000000E+00,9.774460E-02,0.000000E+00,6.470625E+02,0.000000E+00,4.807849E-02,0.000000E+00,3.307280E+03,0.000000E+00,2.457385E-01,0.000000E+00,1.235942E+04,0.000000E+00,9.182948E-01,0.000000E+00,5.229667E+02,0.000000E+00,3.889061E-02,0.000000E+00
07:54:00,1.076609E+05,0.000000E+00,6.098361E+00,0.000000E+00,2.178910E+03,0.000000E+00,1.618862E-01,0.000000E+00,2.220875E+04,0.000000E+00,1.650119E+00,0.000000E+00,2.388709E+03,0.000000E+00,1.774862E-01,0.000000E+00,1.315425E+03,0.000000E+00,9.774483E-02,0.000000E+00,6.470640E+02,0.000000E+00,4.807860E-02,0.000000E+00,3.307287E+03,0.000000E+00,2.457391E-01,0.000000E+00,1.235944E+04,0.000000E+00,9.182966E-01,0.000000E+00,5.229692E+02,0.000000E+00,3.889080E-02,0.000000E+00
07:57:00,1.076615E+05,0.000000E+00,6.098393E+00,0.000000E+00,2.178914E+03,0.000000E+00,1.618864E-01,0.000000E+00,2.220880E+04,0.000000E+00,1.650122E+00,0.000000E+00,2.388715E+03,0.000000E+00,1.774865E-01,0.000000E+00,1.315428E+03,0.000000E+00,9.774506E-02,0.000000E+00,6.470654E+02,0.000000E+00,4.807871E-02,0.000000E+00,3.307294E+03,0.000000E+00,2.457396E-01,0.000000E+00,1.235946E+04,0.000000E+00,9.182984E-01,0.000000E+00,5.229717E+02,0.000000E+00,3.889099E-02,0.000000E+00
08:00:00,1.076620E+05,0.000000E+00,6.098425E+00,0.000000E+00,2.178917E+03,0.000000E+00,1.618867E-01,0.000000E+00,2.220885E+04,0.000000E+00,1.650126E+00,0.000000E+00,2.388720E+03,0.000000E+00,1.774869E-01,0.000000E+00,1.315431E+03,0.000000E+00,9.774529E-02,0.000000E+00,6.470669E+02,0.000000E+00,4.807882E-02,0.000000E+00,3.307301E+03,0.000000E+00,2.457401E-01,0.000000E+00,1.235949E+04,0.000000E+00,9.183002E-01,0.000000E+00,5.229743E+02,0.000000E+00,3.889118E-02,0.000000E+00
08:03:00,1.076626E+05,0.000000E+00,6.098457E+00,0.000000E+00,2.178920E+03,0.000000E+00,1.618869E-01,0.000000E+00,2.220890E+04,0.000000E+00,1.650129E+00,0.000000E+00,2.388725E+03,0.000000E+00,1.774873E-01,0.000000E+00,1.315434E+03,0.000000E+00,9.774552E-02,0.000000E+00,6.470684E+02,0.000000E+00,4.807892E-02,0.000000E+00,3.307308E+03,0.000000E+00,2.457406E-01,0.000000E+00,1.235951E+04,0.000000E+00,9.183021E-01,0.000000E+00,5.229768E+02,0.000000E+00,3.889136E-02,0.000000E+00
08:06:00,1.076632E+05,0.000000E+00,6.098488E+00,0.000000E+00,2.178923E+03,0.000000E+00,1.618871E-01,0.000000E+00,2.220894E+04,0.000000E+00,1.650133E+00,0.000000E+00,2.388730E+03,0.000000E+00,1.774877E-01,0.000000E+00,1.315437E+03,0.000000E+00,9.774575E-02,0.000000E+00,6.470698E+02,0.000000E+00,4.807903E-02,0.000000E+00,3.307316E+03,0.000000E+00,2.457412E-01,0.000000E+00,1.235954E+04,0.000000E+00,9.183039E-01,0.000000E+00,5.229794E+02,0.000000E+00,3.889155E-02,0.000000E+00
08:09:00,1.076637E+05,0.000000E+00,6.098520E+00,0.000000E+00,2.178926E+03,0.000000E+00,1.618873E-01,0.000000E+00,2.220899E+04,0.000000E+00,1.650136E+00,0.000000E+00,2.388735E+03,0.000000E+00,1.774881E-01,0.000000E+00,1.315440E+03,0.000000E+00,9.774598E-02,0.000000E+00,6.470713E+02,0.000000E+00,4.807914E-02,0.000000E+00,3.307323E+03,0.000000E+00,2.457417E-01,0.000000E+00,1.235956E+04,0.000000E+00,9.183057E-01,0.000000E+00,5.229819E+02,0.000000E+00,3.889174E-02,0.000000E+00
08:12:00,1.076643E+05,0.000000E+00,6.098552E+00,0.000000E+00,2.178929E+03,0.000000E+00,1.618876E-01,0.000000E+00,2.220904E+04,0.000000E+00,1.650140E+00,0.000000E+00,2.388741E+03,0.000000E+00,1.774885E-01,0.000000E+00,1.315443E+03,0.000000E+00,9.774621E-02,0.000000E+00,6.470728E+02,0.000000E+00,4.807925E-02,0.000000E+00,3.307330E+03,0.000000E+00,2.457422E-01,0.000000E+00,1.235959E+04,0.000000E+00,9.183075E-01,0.000000E+00,5.229844E+02,0.000000E+00,3.889193E-02,0.000000E+00
08:15:00,1.076648E+05,5.358723E+01,6.098584E+00,8.763567E-03,2.178932E+03,0.000000E+00,1.618878E-01,0.000000E+00,2.220909E+04,0.000000E+00,1.650144E+00,0.000000E+00,2.388746E+03,0.000000E+00,1.774888E-01,0.000000E+00,1.315446E+03,0.000000E+00,9.774643E-02,0.000000E+00,6.470742E+02,0.000000E+00,4.807936E-02,0.000000E+00,3.307337E+03,0.000000E+00,2.457428E-01,0.000000E+00,1.235961E+04,0.000000E+00,9.183093E-01,0.000000E+00,5.229869E+02,0.000000E+00,3.889212E-02,0.000000E+00
08:18:00,1.076654E+05,2.571057E+02,6.098615E+00,4.204599E-02,2.178935E+03,0.000000E+00,1.618880E-01,0.000000E+00,2.220913E+04,0.000000E+00,1.650147E+00,0.000000E+00,2.388751E+03,0.000000E+00,1.774892E-01,0.000000E+00,1.315449E+03,0.000000E+00,9.774666E-02,0.000000E+00,6.470757E+02,0.000000E+00,4.807947E-02,0.000000E+00,3.307344E+03,0.000000E+00,2.457433E-01,0.000000E+00,1.235964E+04,0.000000E+00,9.183112E-01,0.000000E+00,5.229895E+02,0.000000E+00,3.889230E-02,0.000000E+00
08:21:00,1.076660E+05,5.563471E+02,6.098647E+00,9.098307E-02,2.178938E+03,0.000000E+00,1.618882E-01,0.000000E+00,2.220918E+04,0.000000E+00,1.650151E+00,0.000000E+00,2.388756E+03,0.000000E+00,1.774896E-01,0.000000E+00,1.315452E+03,0.000000E+00,9.774689E-02,0.000000E+00,6.470772E+02,0.000000E+00,4.807958E-02,0.000000E+00,3.307351E+03,0.000000E+00,2.457438E-01,0.000000E+00,1.235966E+04,0.000000E+00,9.183130E-01,0.000000E+00,5.229920E+02,0.000000E+00,3.889249E-02,0.000000E+00
08:24:00,1.076665E+05,8.550042E+02,6.098679E+00,1.398261E-01,2.178941E+03,0.000000E+00,1.618885E-01,0.000000E+00,2.220923E+04,0.000000E+00,1.650154E+00,0.000000E+00,2.388761E+03,0.000000E+00,1.774900E-01,0.000000E+00,1.315455E+03,0.000000E+00,9.774712E-02,0.000000E+00,6.470786E+02,0.000000E+00,4.807969E-02,0.000000E+00,3.307358E+03,0.000000E+00,2.457443E-01,0.000000E+00,1.235969E+04,0.000000E+00,9.183148E-01,0.000000E+00,5.229945E+02,0.000000E+00,3.889268E-02,0.000000E+00
08:27:00,1.076671E+05,1.153509E+03,6.098710E+00,1.886455E-01,2.178944E+03,0.000000E+00,1.618887E-01,0.000000E+00,2.220928E+04,0.000000E+00,1.650158E+00,0.000000E+00,2.388766E+03,0.000000E+00,1.774904E-01,0.000000E+00,1.315458E+03,0.000000E+00,9.774735E-02,0.000000E+00,6.470801E+02,0.000000E+00,4.807979E-02,0.000000E+00,3.307365E+03,0.000000E+00,2.457449E-01,0.000000E+00,1.235971E+04,0.000000E+00,9.183166E-01,0.000000E+00,5.229970E+02,0.000000E+00,3.889287E-02,0.000000E+00
08:30:00,1.076676E+05,1.451716E+03,6.098742E+00,2.374174E-01,2.178947E+03,0.000000E+00,1.618889E-01,0.000000E+00,2.220933E+04,0.000000E+00,1.650161E+00,0.000000E+00,2.388771E+03,0.000000E+00,1.774908E-01,0.000000E+00,1.315461E+03,0.000000E+00,9.774757E-02,0.000000E+00,6.470815E+02,0.000000E+00,4.807990E-02,0.000000E+00,3.307372E+03,0.000000E+00,2.457454E-01,0.000000E+00,1.235973E+04,0.000000E+00,9.183184E-01,0.000000E+00,5.229995E+02,0.000000E+00,3.889305E-02,0.000000E+00
08:33:00,1.076682E+05,1.749724E+03,6.098773E+00,2.861578E-01,2.178950E+03,0.000000E+00,1.618891E-01,0.000000E+00,2.220937E+04,0.000000E+00,1.650165E+00,0.000000E+00,2.388777E+03,0.000000E+00,1.774911E-01,0.000000E+00,1.315465E+03,0.000000E+00,9.774780E-02,0.000000E+00,6.470830E+02,0.000000E+00,4.808001E-02,0.000000E+00,3.307380E+03,0.000000E+00,2.457459E-01,0.000000E+00,1.235976E+04,0.000000E+00,9.183202E-01,0.000000E+00,5.230021E+02,0.000000E+00,3.889324E-02,0.000000E+00
08:36:00,1.076688E+05,2.047552E+03,6.098805E+00,3.348699E-01,2.178953E+03,0.000000E+00,1.618894E-01,0.000000E+00,2.220942E+04,0.000000E+00,1.650168E+00,0.000000E+00,2.388782E+03,0.000000E+00,1.774915E-01,0.000000E+00,1.315468E+03,0.000000E+00,9.774803E-02,0.000000E+00,6.470845E+02,0.000000E+00,4.808012E-02,0.000000E+00,3.307387E+03,0.000000E+00,2.457464E-01,0.000000E+00,1.235978E+04,0.000000E+00,9.183220E-01,0.000000E+00,5.230046E+02,0.000000E+00,3.889343E-02,0.000000E+00
08:39:00,1.076693E+05,2.345215E+03,6.098837E+00,3.835560E-01,2.178956E+03,0.000000E+00,1.618896E-01,0.000000E+00,2.220947E+04,0.000000E+00,1.650172E+00,0.000000E+00,2.388787E+03,0.000000E+00,1.774919E-01,0.000000E+00,1.315471E+03,0.000000E+00,9.774826E-02,0.000000E+00,6.470859E+02,0.000000E+00,4.808023E-02,0.000000E+00,3.307394E+03,0.000000E+00,2.457470E-01,0.000000E+00,1.235981E+04,0.000000E+00,9.183238E-01,0.000000E+00,5.230071E+02,0.000000E+00,3.889362E-02,0.000000E+00
08:42:00,1.076699E+05,2.642720E+03,6.098868E+00,4.322173E-01,2.178959E+03,0.000000E+00,1.618898E-01,0.000000E+00,2.220952E+04,0.000000E+00,1.650175E+00,0.000000E+00,2.388792E+03,0.000000E+00,1.774923E-01,0.000000E+00,1.315474E+03,0.000000E+00,9.774848E-02,0.000000E+00,6.470874E+02,0.000000E+00,4.808034E-02,0.000000E+00,3.307401E+03,0.000000E+00,2.457475E-01,0.000000E+00,1.235983E+04,0.000000E+00,9.183256E-01,0.000000E+00,5.230096E+02,0.000000E+00,3.889380E-02,0.000000E+00
08:45:00,1.076704E+05,2.940073E+03,6.098899E+00,4.808548E-01,2.178962E+03,0.000000E+00,1.618900E-01,0.000000E+00,2.220956E+04,0.000000E+00,1.650179E+00,0.000000E+00,2.388797E+03,0.000000E+00,1.774927E-01,0.000000E+00,1.315477E+03,0.000000E+00,9.774871E-02,0.000000E+00,6.470888E+02,0.000000E+00,4.808044E-02,0.000000E+00,3.307408E+03,0.000000E+00,2.457480E-01,0.000000E+00,1.235986E+04,0.000000E+00,9.183274E-01,0.000000E+00,5.230121E+02,0.000000E+00,3.889399E-02,0.000000E+00
08:48:00,1.076710E+05,3.237277E+03,6.098931E+00,5.294688E-01,2.178965E+03,0.000000E+00,1.618903E-01,0.000000E+00,2.220961E+04,0.000000E+00,1.650182E+00,0.000000E+00,2.388802E+03,0.000000E+00,1.774931E-01,0.000000E+00,1.315480E+03,0.000000E+00,9.774894E-02,0.000000E+00,6.470903E+02,0.000000E+00,4.808055E-02,0.000000E+00,3.307415E+03,0.000000E+00,2.457485E-01,0.000000E+00,1.235988E+04,0.000000E+00,9.183292E-01,0.000000E+00,5.230146E+02,0.000000E+00,3.889417E-02,0.000000E+00
08:51:00,1.076715E+05,3.534336E+03,6.098962E+00,5.780600E-01,2.178968E+03,0.000000E+00,1.618905E-01,0.000000E+00,2.220966E+04,0.000000E+00,1.650186E+00,0.000000E+00,2.388807E+03,0.000000E+00,1.774934E-01,0.000000E+00,1.315483E+03,0.000000E+00,9.774916E-02,0.000000E+00,6.470917E+02,0.000000E+00,4.808066E-02,0.000000E+00,3.307422E+03,0.000000E+00,2.457491E-01,0.000000E+00,1.235990E+04,0.000000E+00,9.183310E-01,0.000000E+00,5.230171E+02,0.000000E+00,3.889436E-02,0.000000E+00
08:54:00,1.076721E+05,3.831251E+03,6.098994E+00,6.266285E-01,2.178971E+03,0.000000E+00,1.618907E-01,0.000000E+00,2.220971E+04,0.000000E+00,1.650190E+00,0.000000E+00,2.388813E+03,0.000000E+00,1.774938E-01,0.000000E+00,1.315486E+03,0.000000E+00,9.774939E-02,0.000000E+00,6.470932E+02,0.000000E+00,4.808077E-02,0.000000E+00,3.307429E+03,0.000000E+00,2.457496E-01,0.000000E+00,1.235993E+04,0.000000E+00,9.183328E-01,0.000000E+00,5.230196E+02,0.000000E+00,3.889455E-02,0.000000E+00
08:57:00,1.076727E+05,4.128023E+03,6.099025E+00,6.751746E-01,2.178974E+03,0.000000E+00,1.618909E-01,0.000000E+00,2.220975E+04,0.000000E+00,1.650193E+00,0.000000E+00,2.388818E+03,0.000000E+00,1.774942E-01,0.000000E+00,1.315489E+03,0.000000E+00,9.774962E-02,0.000000E+00,6.470946E+02,0.000000E+00,4.808087E-02,0.000000E+00,3.307436E+03,0.000000E+00,2.457501E-01,0.000000E+00,1.235995E+04,0.000000E+00,9.183346E-01,0.000000E+00,5.230221E+02,0.000000E+00,3.889473E-02,0.000000E+00
09:00:00,1.076732E+05,4.424655E+03,6.099057E+00,7.236985E-01,2.178977E+03,0.000000E+00,1.618912E-01,0.000000E+00,2.220980E+04,0.000000E+00,1.650197E+00,0.000000E+00,2.388823E+03,0.000000E+00,1.774946E-01,0.000000E+00,1.315492E+03,0.000000E+00,9.774984E-02,0.000000E+00,6.470961E+02,0.000000E+00,4.808098E-02,0.000000E+00,3.307443E+03,0.000000E+00,2.457506E-01,0.000000E+00,1.235998E+04,0.000000E+00,9.183364E-01,0.000000E+00,5.230246E+02,0.000000E+00,3.889492E-02,0.000000E+00
09:03:00,1.076738E+05,4.705463E+03,6.099088E+00,7.696350E-01,2.178980E+03,0.000000E+00,1.618914E-01,0.000000E+00,2.220985E+04,0.000000E+00,1.650200E+00,0.000000E+00,2.388828E+03,0.000000E+00,1.774950E-01,0.000000E+00,1.315495E+03,0.000000E+00,9.775007E-02,0.000000E+00,6.470975E+02,0.000000E+00,4.808109E-02,0.000000E+00,3.307450E+03,0.000000E+00,2.457512E-01,0.000000E+00,1.236000E+04,0.000000E+00,9.183382E-01,0.000000E+00,5.230271E+02,0.000000E+00,3.889510E-02,0.000000E+00
09:06:00,1.076743E+05,4.970486E+03,6.099119E+00,8.129900E-01,2.178983E+03,0.000000E+00,1.618916E-01,0.000000E+00,2.220989E+04,0.000000E+00,1.650204E+00,0.000000E+00,2.388833E+03,0.000000E+00,1.774953E-01,0.000000E+00,1.315498E+03,0.000000E+00,9.775029E-02,0.000000E+00,6.470990E+02,0.000000E+00,4.808120E-02,0.000000E+00,3.307457E+03,0.000000E+00,2.457517E-01,0.000000E+00,1.236002E+04,0.000000E+00,9.183400E-01,0.000000E+00,5.230296E+02,0.000000E+00,3.889529E-02,0.000000E+00
09:09:00,1.076749E+05,5.235417E+03,6.099151E+00,8.563300E-01,2.178986E+03,0.000000E+00,1.618918E-01,0.000000E+00,2.220994E+04,0.000000E+00,1.650207E+00,0.000000E+00,2.388838E+03,0.000000E+00,1.774957E-01,0.000000E+00,1.315501E+03,0.000000E+00,9.775052E-02,0.000000E+00,6.471004E+02,0.000000E+00,4.808130E-02,0.000000E+00,3.307464E+03,0.000000E+00,2.457522E-01,0.000000E+00,1.236005E+04,0.000000E+00,9.183418E-01,0.000000E+00,5.230321E+02,0.000000E+00,3.889547E-02,0.000000E+00
09:12:00,1.076754E+05,5.500233E+03,6.099182E+00,8.996519E-01,2.178989E+03,0.000000E+00,1.618920E-01,0.000000E+00,2.220999E+04,0.000000E+00,1.650211E+00,0.000000E+00,2.388843E+03,0.000000E+00,1.774961E-01,0.000000E+00,1.315504E+03,0.000000E+00,9.775074E-02,0.000000E+00,6.471018E+02,0.000000E+00,4.808141E-02,0.000000E+00,3.307471E+03,0.000000E+00,2.457527E-01,0.000000E+00,1.236007E+04,0.000000E+00,9.183436E-01,0.000000E+00,5.230346E+02,0.000000E+00,3.889566E-02,0.000000E+00
09:15:00,1.076760E+05,5.764943E+03,6.099213E+00,9.429570E-01,2.178992E+03,0.000000E+00,1.618923E-01,0.000000E+00,2.221004E+04,0.000000E+00,1.650214E+00,0.000000E+00,2.388848E+03,0.000000E+00,1.774965E-01,0.000000E+00,1.315507E+03,0.000000E+00,9.775097E-02,0.000000E+00,6.471033E+02,0.000000E+00,4.808152E-02,0.000000E+00,3.307478E+03,0.000000E+00,2.457532E-01,0.000000E+00,1.236010E+04,0.000000E+00,9.183454E-01,0.000000E+00,5.230371E+02,0.000000E+00,3.889584E-02,0.000000E+00
